Vnum	LocaleName
3208	Espada Dios Drag?n+8
3209	Espada Dios Drag?n+9
3210	Hierro Rojo+0
3211	Hierro Rojo+1
3212	Hierro Rojo+2
3213	Hierro Rojo+3
3214	Hierro Rojo+4
3215	Hierro Rojo+5
3216	Hierro Rojo+6
3217	Hierro Rojo+7
3218	Hierro Rojo+8
3219	Hierro Rojo+9
4000	Amija+0
4001	Amija+1
4002	Amija+2
4003	Amija+3
4004	Amija+4
4005	Amija+5
4006	Amija+6
4007	Amija+7
4008	Amija+8
4009	Amija+9
4010	Nueve Hojas+0
4011	Nueve Hojas+1
4012	Nueve Hojas+2
4013	Nueve Hojas+3
4014	Nueve Hojas+4
4015	Nueve Hojas+5
4016	Nueve Hojas+6
4017	Nueve Hojas+7
4018	Nueve Hojas+8
4019	Nueve Hojas+9
4020	Cuchillo Corto+0
4021	Cuchillo Corto+1
4022	Cuchillo Corto+2
4023	Cuchillo Corto+3
4024	Cuchillo Corto+4
4025	Cuchillo Corto+5
4026	Cuchillo Corto+6
4027	Cuchillo Corto+7
4028	Cuchillo Corto+8
4029	Cuchillo Corto+9
4030	Daga Gemela Lunar+0
4031	Daga Gemela Lunar+1
4032	Daga Gemela Lunar+2
4033	Daga Gemela Lunar+3
4034	Daga Gemela Lunar+4
4035	Daga Gemela Lunar+5
4036	Daga Gemela Lunar+6
4037	Daga Gemela Lunar+7
4038	Daga Gemela Lunar+8
4039	Daga Gemela Lunar+9
4040	Cuchillo Desalmado+0
4041	Cuchillo Desalmado+1
4042	Cuchillo Desalmado+2
4043	Cuchillo Desalmado+3
4044	Cuchillo Desalmado+4
4045	Cuchillo Desalmado+5
4046	Cuchillo Desalmado+6
4047	Cuchillo Desalmado+7
4048	Cuchillo Desalmado+8
4049	Cuchillo Desalmado+9
5000	Campana de Cobre+0
5001	Campana de Cobre+1
5002	Campana de Cobre+2
5003	Campana de Cobre+3
5004	Campana de Cobre+4
5005	Campana de Cobre+5
5006	Campana de Cobre+6
5007	Campana de Cobre+7
5008	Campana de Cobre+8
5009	Campana de Cobre+9
5010	Campana de Plata+0
5011	Campana de Plata+1
5012	Campana de Plata+2
5013	Campana de Plata+3
5014	Campana de Plata+4
5015	Campana de Plata+5
5016	Campana de Plata+6
5017	Campana de Plata+7
5018	Campana de Plata+8
5019	Campana de Plata+9
5020	Campana Dorada+0
5021	Campana Dorada+1
5022	Campana Dorada+2
5023	Campana Dorada+3
5024	Campana Dorada+4
5025	Campana Dorada+5
5026	Campana Dorada+6
5027	Campana Dorada+7
5028	Campana Dorada+8
5029	Campana Dorada+9
5030	Campana de Jade+0
5031	Campana de Jade+1
5032	Campana de Jade+2
5033	Campana de Jade+3
5034	Campana de Jade+4
5035	Campana de Jade+5
5036	Campana de Jade+6
5037	Campana de Jade+7
5038	Campana de Jade+8
5039	Campana de Jade+9
5040	Campana Fuente+0
5041	Campana Fuente+1
5042	Campana Fuente+2
5043	Campana Fuente+3
5044	Campana Fuente+4
5045	Campana Fuente+5
5046	Campana Fuente+6
5047	Campana Fuente+7
5048	Campana Fuente+8
5049	Campana Fuente+9
5050	Campana Albaricoque+0
5051	Campana Albaricoque+1
5052	Campana Albaricoque+2
5053	Campana Albaricoque+3
5054	Campana Albaricoque+4
5055	Campana Albaricoque+5
5056	Campana Albaricoque+6
5057	Campana Albaricoque+7
5058	Campana Albaricoque+8
5059	Campana Albaricoque+9
5060	Campana M?gica+0
5061	Campana M?gica+1
5062	Campana M?gica+2
5063	Campana M?gica+3
5064	Campana M?gica+4
5065	Campana M?gica+5
5066	Campana M?gica+6
5067	Campana M?gica+7
5068	Campana M?gica+8
5069	Campana M?gica+9
5070	Campana Insecto Dorado+0
5071	Campana Insecto Dorado+1
5072	Campana Insecto Dorado+2
5073	Campana Insecto Dorado+3
5074	Campana Insecto Dorado+4
5075	Campana Insecto Dorado+5
5076	Campana Insecto Dorado+6
5077	Campana Insecto Dorado+7
5078	Campana Insecto Dorado+8
5079	Campana Insecto Dorado+9
5080	Campana Insecto Acero+0
5081	Campana Insecto Acero+1
5082	Campana Insecto Acero+2
5083	Campana Insecto Acero+3
5084	Campana Insecto Acero+4
5085	Campana Insecto Acero+5
5086	Campana Insecto Acero+6
5087	Campana Insecto Acero+7
5088	Campana Insecto Acero+8
5089	Campana Insecto Acero+9
5090	Campana P?jaro Trueno+0
5091	Campana P?jaro Trueno+1
5092	Campana P?jaro Trueno+2
5093	Campana P?jaro Trueno+3
5094	Campana P?jaro Trueno+4
5095	Campana P?jaro Trueno+5
5096	Campana P?jaro Trueno+6
5097	Campana P?jaro Trueno+7
5098	Campana P?jaro Trueno+8
5099	Campana P?jaro Trueno+9
5100	Campana Cielo y Tierra+0
5101	Campana Cielo y Tierra+1
5102	Campana Cielo y Tierra+2
5103	Campana Cielo y Tierra+3
5104	Campana Cielo y Tierra+4
5105	Campana Cielo y Tierra+5
5106	Campana Cielo y Tierra+6
5107	Campana Cielo y Tierra+7
5108	Campana Cielo y Tierra+8
5109	Campana Cielo y Tierra+9
5110	Campana Antigua+0
5111	Campana Antigua+1
5112	Campana Antigua+2
5113	Campana Antigua+3
5114	Campana Antigua+4
5115	Campana Antigua+5
5116	Campana Antigua+6
5117	Campana Antigua+7
5118	Campana Antigua+8
5119	Campana Antigua+9
5120	Campana Bamb?+0
5121	Campana Bamb?+1
5122	Campana Bamb?+2
5123	Campana Bamb?+3
5124	Campana Bamb?+4
5125	Campana Bamb?+5
5126	Campana Bamb?+6
5127	Campana Bamb?+7
5128	Campana Bamb?+8
5129	Campana Bamb?+9
5130	Campana Muerte+0
5131	Campana Muerte+1
5132	Campana Muerte+2
5133	Campana Muerte+3
5134	Campana Muerte+4
5135	Campana Muerte+5
5136	Campana Muerte+6
5137	Campana Muerte+7
5138	Campana Muerte+8
5139	Campana Muerte+9
5140	Campana Drag?n+0
5141	Campana Drag?n+1
5142	Campana Drag?n+2
5143	Campana Drag?n+3
5144	Campana Drag?n+4
5145	Campana Drag?n+5
5146	Campana Drag?n+6
5147	Campana Drag?n+7
5148	Campana Drag?n+8
5149	Campana Drag?n+9
5150	Campana Hibisco+0
5151	Campana Hibisco+1
5152	Campana Hibisco+2
5153	Campana Hibisco+3
5154	Campana Hibisco+4
5155	Campana Hibisco+5
5156	Campana Hibisco+6
5157	Campana Hibisco+7
5158	Campana Hibisco+8
5159	Campana Hibisco+9
5330	Dragon Jaw Bell+0
5331	Dragon Jaw Bell+1
5332	Dragon Jaw Bell+2
5333	Dragon Jaw Bell+3
5334	Dragon Jaw Bell+4
5335	Dragon Jaw Bell+5
5336	Dragon Jaw Bell+6
5337	Dragon Jaw Bell+7
5338	Dragon Jaw Bell+8
5339	Dragon Jaw Bell+9
5340	Dragon Ghost Bell +0
5341	Dragon Ghost Bell +1
5342	Dragon Ghost Bell +2
5343	Dragon Ghost Bell +3
5344	Dragon Ghost Bell +4
5345	Dragon Ghost Bell +5
5346	Dragon Ghost Bell +6
5347	Dragon Ghost Bell +7
5348	Dragon Ghost Bell +8
5349	Dragon Ghost Bell +9
6000	Steel Torch+0
6001	Steel Torch+1
6002	Steel Torch+2
6003	Steel Torch+3
6004	Steel Torch+4
6005	Steel Torch+5
6006	Steel Torch+6
6007	Steel Torch+7
6008	Steel Torch+8
6009	Steel Torch+9
6010	Phoenix Lance+0
6011	Phoenix Lance+1
6012	Phoenix Lance+2
6013	Phoenix Lance+3
6014	Phoenix Lance+4
6015	Phoenix Lance+5
6016	Phoenix Lance+6
6017	Phoenix Lance+7
6018	Phoenix Lance+8
6019	Phoenix Lance+9
6020	Iron Claw+0
6021	Iron Claw+1
6022	Iron Claw+2
6023	Iron Claw+3
6024	Iron Claw+4
6025	Iron Claw+5
6026	Iron Claw+6
6027	Iron Claw+7
6028	Iron Claw+8
6029	Iron Claw+9
6030	Steel Claw+0
6031	Steel Claw+1
6032	Steel Claw+2
6033	Steel Claw+3
6034	Steel Claw+4
6035	Steel Claw+5
6036	Steel Claw+6
6037	Steel Claw+7
6038	Steel Claw+8
6039	Steel Claw+9
6040	Griffon Claw+0
6041	Griffon Claw+1
6042	Griffon Claw+2
6043	Griffon Claw+3
6044	Griffon Claw+4
6045	Griffon Claw+5
6046	Griffon Claw+6
6047	Griffon Claw+7
6048	Griffon Claw+8
6049	Griffon Claw+9
6050	Scarab Claw+0
6051	Scarab Claw+1
6052	Scarab Claw+2
6053	Scarab Claw+3
6054	Scarab Claw+4
6055	Scarab Claw+5
6056	Scarab Claw+6
6057	Scarab Claw+7
6058	Scarab Claw+8
6059	Scarab Claw+9
6060	Hawk Claw+0
6061	Hawk Claw+1
6062	Hawk Claw+2
6063	Hawk Claw+3
6064	Hawk Claw+4
6065	Hawk Claw+5
6066	Hawk Claw+6
6067	Hawk Claw+7
6068	Hawk Claw+8
6069	Hawk Claw+9
6070	Thorned Claw+0
6071	Thorned Claw+1
6072	Thorned Claw+2
6073	Thorned Claw+3
6074	Thorned Claw+4
6075	Thorned Claw+5
6076	Thorned Claw+6
6077	Thorned Claw+7
6078	Thorned Claw+8
6079	Thorned Claw+9
6080	Green Wolf Fang+0
6081	Green Wolf Fang+1
6082	Green Wolf Fang+2
6083	Green Wolf Fang+3
6084	Green Wolf Fang+4
6085	Green Wolf Fang+5
6086	Green Wolf Fang+6
6087	Green Wolf Fang+7
6088	Green Wolf Fang+8
6089	Green Wolf Fang+9
6090	Dragon Lord+0
6091	Dragon Lord+1
6092	Dragon Lord+2
6093	Dragon Lord+3
6094	Dragon Lord+4
6095	Dragon Lord+5
6096	Dragon Lord+6
6097	Dragon Lord+7
6098	Dragon Lord+8
6099	Dragon Lord+9
7000	Fan+0
7001	Fan+1
7002	Fan+2
7003	Fan+3
7004	Fan+4
7005	Fan+5
7006	Fan+6
7007	Fan+7
7008	Fan+8
7009	Fan+9
7010	Iron Fan+0
7011	Iron Fan+1
7012	Iron Fan+2
7013	Iron Fan+3
7014	Iron Fan+4
7015	Iron Fan+5
7016	Iron Fan+6
7017	Iron Fan+7
7018	Iron Fan+8
7019	Iron Fan+9
7020	Black Tiger Fan+0
7021	Black Tiger Fan+1
7022	Black Tiger Fan+2
7023	Black Tiger Fan+3
7024	Black Tiger Fan+4
7025	Black Tiger Fan+5
7026	Black Tiger Fan+6
7027	Black Tiger Fan+7
7028	Black Tiger Fan+8
7029	Widow's Fan
7030	Crane Wing Fan+0
7031	Crane Wing Fan+1
7032	Crane Wing Fan+2
7033	Crane Wing Fan+3
7034	Crane Wing Fan+4
7035	Crane Wing Fan+5
7036	Crane Wing Fan+6
7037	Crane Wing Fan+7
7038	Crane Wing Fan+8
7039	Crane Wing Fan+9
7040	Peacock Fan+0
7041	Peacock Fan+1
7042	Peacock Fan+2
7043	Peacock Fan+3
7044	Peacock Fan+4
7045	Peacock Fan+5
7046	Peacock Fan+6
7047	Peacock Fan+7
7048	Peacock Fan+8
7049	Peacock Fan+9
7050	Aquatic Fan+0
7051	Aquatic Fan+1
7052	Aquatic Fan+2
7053	Aquatic Fan+3
7054	Aquatic Fan+4
7055	Aquatic Fan+5
7056	Aquatic Fan+6
7057	Aquatic Fan+7
7058	Aquatic Fan+8
7059	Aquatic Fan+9
7060	Stone Fan+0
7061	Stone Fan+1
7062	Stone Fan+2
7063	Stone Fan+3
7064	Stone Fan+4
7065	Stone Fan+5
7066	Stone Fan+6
7067	Stone Fan+7
7068	Stone Fan+8
7069	Stone Fan+9
7070	Ocean Fan+0
7071	Ocean Fan+1
7072	Ocean Fan+2
7073	Ocean Fan+3
7074	Ocean Fan+4
7075	Ocean Fan+5
7076	Ocean Fan+6
7077	Ocean Fan+7
7078	Ocean Fan+8
7079	Ocean Fan+9
7080	Sting Fan+0
7081	Sting Fan+1
7082	Sting Fan+2
7083	Sting Fan+3
7084	Sting Fan+4
7085	Sting Fan+5
7086	Sting Fan+6
7087	Sting Fan+7
7088	Sting Fan+8
7089	Sting Fan+9
7090	Phoenix Fan+0
7091	Phoenix Fan+1
7092	Phoenix Fan+2
7093	Phoenix Fan+3
7094	Phoenix Fan+4
7095	Phoenix Fan+5
7096	Phoenix Fan+6
7097	Phoenix Fan+7
7098	Phoenix Fan+8
7099	Phoenix Fan+9
7100	Triple Fan+0
7101	Triple Fan+1
7102	Triple Fan+2
7103	Triple Fan+3
7104	Triple Fan+4
7105	Triple Fan+5
7106	Triple Fan+6
7107	Triple Fan+7
7108	Triple Fan+8
7109	Triple Fan+9
7110	Eyebrow Fan+0
7111	Eyebrow Fan+1
7112	Eyebrow Fan+2
7113	Eyebrow Fan+3
7114	Eyebrow Fan+4
7115	Eyebrow Fan+5
7116	Eyebrow Fan+6
7117	Eyebrow Fan+7
7118	Eyebrow Fan+8
7119	Eyebrow Fan+9
7120	Sun Fan+0
7121	Sun Fan+1
7122	Sun Fan+2
7123	Sun Fan+3
7124	Sun Fan+4
7125	Sun Fan+5
7126	Sun Fan+6
7127	Sun Fan+7
7128	Sun Fan+8
7129	Sun Fan+9
7130	Heavenly Bird Fan+0
7131	Heavenly Bird Fan+1
7132	Heavenly Bird Fan+2
7133	Heavenly Bird Fan+3
7134	Heavenly Bird Fan+4
7135	Heavenly Bird Fan+5
7136	Heavenly Bird Fan+6
7137	Heavenly Bird Fan+7
7138	Heavenly Bird Fan+8
7139	Heavenly Bird Fan+9
7140	Salvation Fan+0
7141	Salvation Fan+1
7142	Salvation Fan+2
7143	Salvation Fan+3
7144	Salvation Fan+4
7145	Salvation Fan+5
7146	Salvation Fan+6
7147	Salvation Fan+7
7148	Salvation Fan+8
7149	Salvation Fan+9
7150	Ecstasy Fan+0
7151	Ecstasy Fan+1
7152	Ecstasy Fan+2
7153	Ecstasy Fan+3
7154	Ecstasy Fan+4
7155	Ecstasy Fan+5
7156	Ecstasy Fan+6
7157	Ecstasy Fan+7
7158	Ecstasy Fan+8
7159	Ecstasy Fan+9
7160	Autumn Wind Fan+0
7161	Autumn Wind Fan+1
7162	Autumn Wind Fan+2
7163	Autumn Wind Fan+3
7164	Autumn Wind Fan+4
7165	Autumn Wind Fan+5
7166	Autumn Wind Fan+6
7167	Autumn Wind Fan+7
7168	Autumn Wind Fan+8
7169	Autumn Wind Fan+9
7170	Eight Trigrams Fan+0
7171	Eight Trigrams Fan+1
7172	Eight Trigrams Fan+2
7173	Eight Trigrams Fan+3
7174	Eight Trigrams Fan+4
7175	Eight Trigrams Fan+5
7176	Eight Trigrams Fan+6
7177	Eight Trigrams Fan+7
7178	Eight Trigrams Fan+8
7179	Eight Trigrams Fan+9
7180	Lying Dragon Fan+0
7181	Lying Dragon Fan+1
7182	Lying Dragon Fan+2
7183	Lying Dragon Fan+3
7184	Lying Dragon Fan+4
7185	Lying Dragon Fan+5
7186	Lying Dragon Fan+6
7187	Lying Dragon Fan+7
7188	Lying Dragon Fan+8
7189	Lying Dragon Fan+9
7190	Demon Fan+0
7191	Demon Fan+1
7192	Demon Fan+2
7193	Demon Fan+3
7194	Demon Fan+4
7195	Demon Fan+5
7196	Demon Fan+6
7197	Demon Fan+7
7198	Demon Fan+8
7199	Demon Fan+9
7200	Lance+0
7201	Lance+1
7202	Lance+2
7203	Lance+3
7204	Lance+4
7205	Lance+5
7206	Lance+6
7207	Lance+7
7208	Lance+8
7209	Lance+9
7370	Lying Dragon Fan+0
7371	Lying Dragon Fan+1
7372	Lying Dragon Fan+2
7373	Lying Dragon Fan+3
7374	Lying Dragon Fan+4
7375	Lying Dragon Fan+5
7376	Lying Dragon Fan+6
7377	Lying Dragon Fan+7
7378	Lying Dragon Fan+8
7379	Lying Dragon Fan+9
8000	Wooden Arrow
8001	Bamboo Arrow
8002	Stone Arrow
8003	Iron Arrow
8004	Steel Arrow
8005	Silver Arrow
8006	Fire Arrow
8007	Poison Arrow
8008	Ice Arrow
8009	Cursed Arrow
9001	Nahan Armour+5
9002	Tanma Armour+5
9003	Jinhon Armour+5
9004	Chung Armour+5
9501	Sword+5
9502	Short Sword+5
9503	Short Arrow+5
9504	Long Sword+5
9505	Big Fan+5
9506	Sword+3
9507	Dagger+3
9508	Fan+3
9509	Steel Torch+3
11000	Wolf Armour
11010	Wild Boar Armour
11020	Bear Armour
11030	Tiger Armour
11200	Monk Plate Armour+0
11201	Monk Plate Armour+1
11202	Monk Plate Armour+2
11203	Monk Plate Armour+3
11204	Monk Plate Armour+4
11205	Monk Plate Armour+5
11206	Monk Plate Armour+6
11207	Monk Plate Armour+7
11208	Monk Plate Armour+8
11209	Monk Plate Armour+9
11210	Iron Plate Armour+0
11211	Iron Plate Armour+1
11212	Iron Plate Armour+2
11213	Iron Plate Armour+3
11214	Iron Plate Armour+4
11215	Iron Plate Armour+5
11216	Iron Plate Armour+6
11217	Iron Plate Armour+7
11218	Iron Plate Armour+8
11219	Iron Plate Armour+9
11220	Tiger Plate Armour+0
11221	Tiger Plate Armour+1
11222	Tiger Plate Armour+2
11223	Tiger Plate Armour+3
11224	Tiger Plate Armour+4
11225	Tiger Plate Armour+5
11226	Tiger Plate Armour+6
11227	Tiger Plate Armour+7
11228	Tiger Plate Armour+8
11229	Tiger Plate Armour+9
11230	Lion Plate Armour+0
11231	Lion Plate Armour+1
11232	Lion Plate Armour+2
11233	Lion Plate Armour+3
11234	Lion Plate Armour+4
11235	Lion Plate Armour+5
11236	Lion Plate Armour+6
11237	Lion Plate Armour+7
11238	Lion Plate Armour+8
11239	Lion Plate Armour+9
11240	Lethal Plate Armour+0
11241	Lethal Plate Armour+1
11242	Lethal Plate Armour+2
11243	Lethal Plate Armour+3
11244	Lethal Plate Armour+4
11245	Lethal Plate Armour+5
11246	Lethal Plate Armour+6
11247	Lethal Plate Armour+7
11248	Lethal Plate Armour+8
11249	Lethal Plate Armour+9
11250	Dragon Plate Armour+0
11251	Dragon Plate Armour+1
11252	Dragon Plate Armour+2
11253	Dragon Plate Armour+3
11254	Dragon Plate Armour+4
11255	Dragon Plate Armour+5
11256	Dragon Plate Armour+6
11257	Dragon Plate Armour+7
11258	Dragon Plate Armour+8
11259	Dragon Plate Armour+9
11260	Scale Plate Armour+0
11261	Scale Plate Armour+1
11262	Scale Plate Armour+2
11263	Scale Plate Armour+3
11264	Scale Plate Armour+4
11265	Scale Plate Armour+5
11266	Scale Plate Armour+6
11267	Scale Plate Armour+7
11268	Scale Plate Armour+8
11269	Scale Plate Armour+9
11270	Gold Plate Armour+0
11271	Gold Plate Armour+1
11272	Gold Plate Armour+2
11273	Gold Plate Armour+3
11274	Gold Plate Armour+4
11275	Gold Plate Armour+5
11276	Gold Plate Armour+6
11277	Gold Plate Armour+7
11278	Gold Plate Armour+8
11279	Gold Plate Armour+9
11280	Dragon God Armour+0
11281	Dragon God Armour+1
11282	Dragon God Armour+2
11283	Dragon God Armour+3
11284	Dragon God Armour+4
11285	Dragon God Armour+5
11286	Dragon God Armour+6
11287	Dragon God Armour+7
11288	Dragon God Armour+8
11289	Dragon God Armour+9
11290	Black Steel Armour+0
11291	Black Steel Armour+1
11292	Black Steel Armour+2
11293	Black Steel Armour+3
11294	Black Steel Armour+4
11295	Black Steel Armour+5
11296	Black Steel Armour+6
11297	Black Steel Armour+7
11298	Black Steel Armour+8
11299	Black Steel Armour+9
11300	Malleability
11301	Malleability
11302	Good Endurance
11303	Weak Armour
11304	Enemy Wall
11305	Intelligence
11306	Soldiers
11307	Superior Shoes
11308	Endurance of Enemy
11309	Other Enemy Endurance
11400	Azure Suit+0
11401	Azure Suit+1
11402	Azure Suit+2
11403	Azure Suit+3
11404	Azure Suit+4
11405	Azure Suit+5
11406	Azure Suit+6
11407	Azure Suit+7
11408	Azure Suit+8
11409	Azure Suit+9
11410	Ivory Suit+0
11411	Ivory Suit+1
11412	Ivory Suit+2
11413	Ivory Suit+3
11414	Ivory Suit+4
11415	Ivory Suit+5
11416	Ivory Suit+6
11417	Ivory Suit+7
11418	Ivory Suit+8
11419	Ivory Suit+9
11420	Crimson Suit+0
11421	Crimson Suit+1
11422	Crimson Suit+2
11423	Crimson Suit+3
11424	Crimson Suit+4
11425	Crimson Suit+5
11426	Crimson Suit+6
11427	Crimson Suit+7
11428	Crimson Suit+8
11429	Crimson Suit+9
11430	Red Ant Suit+0
11431	Red Ant Suit+1
11432	Red Ant Suit+2
11433	Red Ant Suit+3
11434	Red Ant Suit+4
11435	Red Ant Suit+5
11436	Red Ant Suit+6
11437	Red Ant Suit+7
11438	Red Ant Suit+8
11439	Red Ant Suit+9
11440	Ant Lion Suit+0
11441	Ant Lion Suit+1
11442	Ant Lion Suit+2
11443	Ant Lion Suit+3
11444	Ant Lion Suit+4
11445	Ant Lion Suit+5
11446	Ant Lion Suit+6
11447	Ant Lion Suit+7
11448	Ant Lion Suit+8
11449	Ant Lion Suit+9
11450	Ninja Suit+0
11451	Ninja Suit+1
11452	Ninja Suit+2
11453	Ninja Suit+3
11454	Ninja Suit+4
11455	Ninja Suit+5
11456	Ninja Suit+6
11457	Ninja Suit+7
11458	Ninja Suit+8
11459	Ninja Suit+9
11460	Young Dragon Suit+0
11461	Young Dragon Suit+1
11462	Young Dragon Suit+2
11463	Young Dragon Suit+3
11464	Young Dragon Suit+4
11465	Young Dragon Suit+5
11466	Young Dragon Suit+6
11467	Young Dragon Suit+7
11468	Young Dragon Suit+8
11469	Young Dragon Suit+9
11470	Killer Wind Suit+0
11471	Killer Wind Suit+1
11472	Killer Wind Suit+2
11473	Killer Wind Suit+3
11474	Killer Wind Suit+4
11475	Killer Wind Suit+5
11476	Killer Wind Suit+6
11477	Killer Wind Suit+7
11478	Killer Wind Suit+8
11479	Killer Wind Suit+9
11480	Fuchsia Suit+0
11481	Fuchsia Suit+1
11482	Fuchsia Suit+2
11483	Fuchsia Suit+3
11484	Fuchsia Suit+4
11485	Fuchsia Suit+5
11486	Fuchsia Suit+6
11487	Fuchsia Suit+7
11488	Fuchsia Suit+8
11489	Fuchsia Suit+9
11490	Black Wind Suit+0
11491	Black Wind Suit+1
11492	Black Wind Suit+2
11493	Black Wind Suit+3
11494	Black Wind Suit+4
11495	Black Wind Suit+5
11496	Black Wind Suit+6
11497	Black Wind Suit+7
11498	Black Wind Suit+8
11499	Black Wind Suit+9
11500	Gang-Ma
11501	Zung-Seon
11502	Chung-Zin
11503	Ho-Young
11504	Young-Seon
11505	Su-Sin
11506	O-Gyo
11507	Bi-Pung
11508	Zeok-Hyoun
11509	Ho-Gu
11600	Requiem Plate Armour+0
11601	Requiem Plate Armour+1
11602	Requiem Plate Armour+2
11603	Requiem Plate Armour+3
11604	Requiem Plate Armour+4
11605	Requiem Plate Armour+5
11606	Requiem Plate Armour+6
11607	Requiem Plate Armour+7
11608	Requiem Plate Armour+8
11609	Requiem Plate Armour+9
11610	Storm Plate Armour+0
11611	Storm Plate Armour+1
11612	Storm Plate Armour+2
11613	Storm Plate Armour+3
11614	Storm Plate Armour+4
11615	Storm Plate Armour+5
11616	Storm Plate Armour+6
11617	Storm Plate Armour+7
11618	Storm Plate Armour+8
11619	Storm Plate Armour+9
11620	Misfortune  Armour+0
11621	Misfortune  Armour+1
11622	Misfortune Armour+2
11623	Misfortune Armour+3
11624	Misfortune Armour+4
11625	Misfortune Armour+5
11626	Misfortune Armour+6
11627	Misfortune Armour+7
11628	Misfortune Armour+8
11629	Misfortune Armour+9
11630	Ghost Plate Armour+0
11631	Ghost Plate Armour+1
11632	Ghost Plate Armour+2
11633	Ghost Plate Armour+3
11634	Ghost Plate Armour+4
11635	Ghost Plate Armour+5
11636	Ghost Plate Armour+6
11637	Ghost Plate Armour+7
11638	Ghost Plate Armour+8
11639	Ghost Plate Armour+9
11640	Yin Yang Armour+0
11641	Yin Yang Armour+1
11642	Yin Yang Armour+2
11643	Yin Yang Armour+3
11644	Yin Yang Armour+4
11645	Yin Yang Armour+5
11646	Yin Yang Armour+6
11647	Yin Yang Armour+7
11648	Yin Yang Armour+8
11649	Yin Yang Armour+9
11650	Mystic Plate Armour+0
11651	Mystic Plate Armour+1
11652	Mystic Plate Armour+2
11653	Mystic Plate Armour+3
11654	Mystic Plate Armour+4
11655	Mystic Plate Armour+5
11656	Mystic Plate Armour+6
11657	Mystic Plate Armour+7
11658	Mystic Plate Armour+8
11659	Mystic Plate Armour+9
11660	Fog Plate Armour+0
11661	Fog Plate Armour+1
11662	Fog Plate Armour+2
11663	Fog Plate Armour+3
11664	Fog Plate Armour+4
11665	Fog Plate Armour+5
11666	Fog Plate Armour+6
11667	Fog Plate Armour+7
11668	Fog Plate Armour+8
11669	Fog Plate Armour+9
11670	Ghost Mask Armour+0
11671	Ghost Mask Armour+1
11672	Ghost Mask Armour+2
11673	Ghost Mask Armour+3
11674	Ghost Mask Armour+4
11675	Ghost Mask Armour+5
11676	Ghost Mask Armour+6
11677	Ghost Mask Armour+7
11678	Ghost Mask Armour+8
11679	Ghost Mask Armour+9
11680	Spirit Plate Armour+0
11681	Spirit Plate Armour+1
11682	Spirit Plate Armour+2
11683	Spirit Plate Armour+3
11684	Spirit Plate Armour+4
11685	Spirit Plate Armour+5
11686	Spirit Plate Armour+6
11687	Spirit Plate Armour+7
11688	Spirit Plate Armour+8
11689	Spirit Plate Armour+9
11690	Magic Plate Armour+0
11691	Magic Plate Armour+1
11692	Magic Plate Armour+2
11693	Magic Plate Armour+3
11694	Magic Plate Armour+4
11695	Magic Plate Armour+5
11696	Magic Plate Armour+6
11697	Magic Plate Armour+7
11698	Magic Plate Armour+8
11699	Magic Plate Armour+9
11700	Gang-Ryoung-Gab
11701	Geuk-Hon-Gab
11702	Ha-An-Gab
11703	Bi-Sang-Gab
11704	Ya-Sang-Gab
11705	Noe-Un-Gab
11706	Zeok-Sang-Gab
11707	Heuk-Gui-Gab
11708	Ma-Sin-Gab
11709	Ma-Ryoung-Sin-Gab
11800	Crimson Clothing+0
11801	Crimson Clothing+1
11802	Crimson Clothing+2
11803	Crimson Clothing+3
11804	Crimson Clothing+4
11805	Crimson Clothing+5
11806	Crimson Clothing+6
11807	Crimson Clothing+7
11808	Crimson Clothing+8
11809	Crimson Clothing+9
11810	Turquoise Clothing+0
11811	Turquoise Clothing+1
11812	Turquoise Clothing+2
11813	Turquoise Clothing+3
11814	Turquoise Clothing+4
11815	Turquoise Clothing+5
11816	Turquoise Clothing+6
11817	Turquoise Clothing+7
11818	Turquoise Clothing+8
11819	Turquoise Clothing+9
11820	Pink Clothing+0
11821	Pink Clothing+1
11822	Pink Clothing+2
11823	Pink Clothing+3
11824	Pink Clothing+4
11825	Pink Clothing+5
11826	Pink Clothing+6
11827	Pink Clothing+7
11828	Pink Clothing+8
11829	Pink Clothing+9
11830	Amorous Clothing+0
11831	Amorous Clothing+1
11832	Amorous Clothing+2
11833	Amorous Clothing+3
11834	Amorous Clothing+4
11835	Amorous Clothing+5
11836	Amorous Clothing+6
11837	Amorous Clothing+7
11838	Amorous Clothing+8
11839	Amorous Clothing+9
11840	Heavenly Clothing+0
11841	Heavenly Clothing+1
11842	Heavenly Clothing+2
11843	Heavenly Clothing+3
11844	Heavenly Clothing+4
11845	Heavenly Clothing+5
11846	Heavenly Clothing+6
11847	Heavenly Clothing+7
11848	Heavenly Clothing+8
11849	Heavenly Clothing+9
11850	Sun Clothing+0
11851	Sun Clothing+1
11852	Sun Clothing+2
11853	Sun Clothing+3
11854	Sun Clothing+4
11855	Sun Clothing+5
11856	Sun Clothing+6
11857	Sun Clothing+7
11858	Sun Clothing+8
11859	Sun Clothing+9
11860	Clothing of Morality+0
11861	Clothing of Morality+1
11862	Clothing of Morality+2
11863	Clothing of Morality+3
11864	Clothing of Morality+4
11865	Clothing of Morality+5
11866	Clothing of Morality+6
11867	Clothing of Morality+7
11868	Clothing of Morality+8
11869	Clothing of Morality+9
11870	Orange Cat Dress+0
11871	Orange Cat Dress+1
11872	Orange Cat Dress+2
11873	Orange Cat Dress+3
